book_id,user_id,rating
5731,34179.98,4.3
5732,29877.76,4.18
5733,22600.323232323233,3.5555555555555554
5734,22954.64,3.8
5735,28486.81,4.26
5736,37157.73,3.77
5737,25252.32,3.52
5738,23474.27,3.75
5739,19387.27,3.86
5740,35070.89898989899,3.878787878787879
5741,22785.52,3.7
5742,22557.38,4.19
5743,23179.67,3.78
5744,26300.08,4.16
5745,29005.252525252527,4.353535353535354
5746,33031.48,4.18
5747,28013.71,3.91
5748,19021.15,3.82
5749,24228.81,4.06
5750,28422.59,3.96
5751,18331.6,3.05
5752,25246.55,4.29
5753,26387.35,4.05
5754,21021.43,4.48
5755,27236.75,3.81
5756,31883.77,3.83
5757,28515.97,3.65
5758,22120.46,3.89
5759,26972.54,3.44
5760,24493.72,4.16
5761,25656.432835820895,4.0
5762,26925.577319587628,3.5670103092783507
5763,26045.51,3.55
5764,23380.43,3.7
5765,24956.12,3.87
5766,19563.56,3.85
5767,30451.55,4.19
5768,33402.030303030304,3.9797979797979797
5769,25251.44,3.96
5770,23603.6,4.0
5771,27806.44,3.85
5772,18821.59,3.65
5773,23512.13,4.37
5774,18365.13,3.77
5775,20710.89,3.56
5776,22293.52,3.09
5777,25445.42,3.85
5778,18995.463917525773,3.2989690721649483
5779,30261.967741935485,4.064516129032258
5780,30655.091836734693,3.8469387755102042
5781,21171.37,3.94
5782,25879.83,4.05
5783,20806.85,3.63
5784,26892.19387755102,4.030612244897959
5785,27143.37,4.16
5786,29713.615384615383,3.6373626373626373
5787,23898.01,3.41
5788,25845.73015873016,4.0
5789,34668.23,4.1
5790,21952.39,3.9
5791,27325.71,4.32
5792,18027.98,3.7
5793,33604.83,4.12
5794,21626.29,4.24
5795,24268.89,3.3
5796,29173.333333333332,3.6777777777777776
5797,19028.36,3.59
5798,24815.272727272728,3.676767676767677
5799,28287.86,3.8
5800,23337.9,3.65
5801,19557.49,3.75
5802,31464.27,4.18
5803,27440.67,3.72
5804,20317.62,4.28
5805,26054.41,3.96
5806,25298.98,3.7
5807,23978.43,3.5
5808,22743.82,3.61
5809,24399.835051546394,3.865979381443299
5810,24560.58,3.71
5811,35069.64,4.15
5812,28381.76288659794,3.9072164948453607
5813,22600.25,3.8
5814,26717.91,4.07
5815,24082.85,3.67
5816,28318.8,3.9
5817,25580.73,3.05
5818,24394.61,3.86
5819,24327.747474747473,3.5555555555555554
5820,27097.836734693876,3.989795918367347
5821,34333.73,4.15
5822,28386.39,3.61
5823,35478.76,4.2
5824,32848.82,4.03
5825,25746.38,4.27
5826,15745.48,3.99
5827,20309.7,4.04
5828,38941.68656716418,3.6865671641791047
5829,22966.7,3.81
5830,27168.91,4.06
5831,28866.597826086956,3.7065217391304346
5832,31459.37,3.63
5833,28292.26,4.17
5834,26788.85,4.02
5835,22465.6,3.83
5836,24561.51,3.75
5837,29954.97,4.11
5838,26392.61,3.46
5839,29125.98,4.14
5840,26032.82,4.42
5841,26832.25773195876,4.360824742268041
5842,33697.93,4.01
5843,28643.94,3.58
5844,26077.38,4.13
5845,13814.6,3.37
5846,29027.463917525773,3.7216494845360826
5847,33663.22,4.45
5848,29964.86,4.29
5849,24899.8,4.22
5850,33763.64948453608,3.515463917525773
5851,21699.329896907217,3.402061855670103
5852,21771.2,3.84
5853,30750.83,3.83
5854,35705.09090909091,3.8383838383838382
5855,29211.83,3.8
5856,29630.93,4.06
5857,31286.43,3.88
5858,24289.89,3.87
5859,40775.333333333336,4.364583333333333
5860,21324.49,4.03
5861,22379.62,3.74
5862,24169.59,4.01
5863,18206.31,3.58
5864,33417.53,4.22
5865,18780.62626262626,3.98989898989899
5866,36153.97,4.31
5867,28682.15,3.68
5868,27047.3,3.57
5869,18575.463917525773,4.134020618556701
5870,28334.36,4.07
5871,22170.92,3.78
5872,31661.5,4.01
5873,29303.260416666668,4.010416666666667
5874,29117.6,3.89
5875,28109.78,4.19
5876,26057.54,3.73
5877,19598.69,3.8
5878,30965.42,4.23
5879,24326.24,4.26
5880,23314.55,4.08
5881,25072.131313131315,4.070707070707071
5882,23427.151515151516,4.070707070707071
5883,29503.6,3.75
5884,27167.6,3.97
5885,25540.42,4.11
5886,27635.03,4.04
5887,32389.8,3.47
5888,33287.92,3.81
5889,20218.62,4.21
5890,22867.17,2.88
5891,28425.06,3.83
5892,26592.38,4.27
5893,25834.714285714286,3.561224489795918
5894,26776.08,3.65
5895,20847.56,4.03
5896,31918.94,3.98
5897,29985.040404040403,3.757575757575758
5898,30566.88,4.22
5899,25344.28,4.03
5900,27586.57,3.86
5901,27601.69,3.95
5902,27654.78,4.33
5903,20791.39,3.6
5904,29909.62626262626,3.686868686868687
5905,16544.34,3.91
5906,19262.25,3.87
5907,26346.09,3.89
5908,22890.51,3.85
5909,24126.31313131313,3.8181818181818183
5910,26152.16,3.47
5911,18303.08,3.86
5912,22552.1,4.02
5913,23143.381443298967,3.9690721649484537
5914,19695.35,3.82
5915,28506.81,3.7
5916,22441.19,3.68
5917,31525.272727272728,3.522727272727273
5918,23064.35,3.16
5919,22677.126315789475,4.621052631578947
5920,25474.29,3.88
5921,25523.51,3.8
5922,15041.52,3.99
5923,23297.18,4.43
5924,26981.51,3.66
5925,18723.55,3.66
5926,22699.21,3.73
5927,28830.82,3.81
5928,20929.85,3.48
5929,19314.93,3.57
5930,22229.49,4.15
5931,27572.75,3.8
5932,19174.16,3.75
5933,21544.777777777777,3.7373737373737375
5934,20746.45,3.93
5935,21893.85,3.62
5936,18087.19,3.44
5937,23579.91,3.69
5938,23435.58,3.47
5939,25790.73,3.79
5940,25471.11,3.78
5941,27750.41,3.82
5942,18517.79,3.58
5943,26340.57894736842,3.526315789473684
5944,26080.01,3.46
5945,20263.27,3.83
5946,27657.67,4.06
5947,21457.33,3.89
5948,21491.5,3.42
5949,23844.49,4.41
5950,16794.58,3.7
5951,31101.76,4.17
5952,21288.93,3.93
5953,15641.816326530612,3.4183673469387754
5954,25369.23,3.8
5955,23258.336734693876,3.86734693877551
5956,32742.87,4.07
5957,25219.5,3.83
5958,23064.76,3.61
5959,25797.121212121212,3.9696969696969697
5960,28486.36,3.68
5961,19170.49,4.11
5962,32104.69387755102,3.9591836734693877
5963,27582.28,4.04
5964,14310.04,3.25
5965,27714.65,3.84
5966,21661.72,3.43
5967,25147.95,3.5
5968,24269.03,4.06
5969,23236.82,4.17
5970,29435.09,4.04
5971,36070.357142857145,3.7261904761904763
5972,28155.93,4.4
5973,24473.13,3.22
5974,37074.06,3.73
5975,28428.22,4.15
5976,23286.64,4.28
5977,24316.56,3.46
5978,20942.969387755104,4.142857142857143
5979,33111.083333333336,4.21875
5980,23493.222222222223,3.919191919191919
5981,28701.48,3.75
5982,26338.0,3.81
5983,23143.29292929293,3.909090909090909
5984,31883.99,3.7
5985,29387.89898989899,4.01010101010101
5986,34966.63157894737,4.252631578947368
5987,24380.39,3.31
5988,27058.59,4.02
5989,20609.91,3.68
5990,29963.75257731959,4.350515463917525
5991,27096.3,4.61
5992,27514.323232323233,4.0
5993,19107.03,4.19
5994,27684.74193548387,3.946236559139785
5995,27641.36,3.85
5996,24854.24742268041,3.8247422680412373
5997,29386.62,3.62
5998,32009.4,3.82
5999,30444.71,4.16
6000,20167.23711340206,3.402061855670103
6001,33835.77,3.87
6002,21795.63,3.85
6003,25233.59,4.27
6004,29001.23,3.77
6005,21948.53,3.63
6006,27589.9,4.41
6007,21874.93,3.89
6008,32668.15,3.81
6009,23067.83,4.25
6010,25370.21,3.63
6011,25118.13,4.3
6012,18704.97,3.81
6013,27402.2,3.79
6014,20104.09,3.56
6015,28230.04,3.64
6016,35437.67,3.93
6017,30870.46,4.15
6018,20707.95,4.28
6019,23516.225806451614,3.752688172043011
6020,27991.03,4.04
6021,18801.40404040404,3.808080808080808
6022,28411.76,4.22
6023,28384.89,4.3
6024,26438.17,4.2
6025,24771.75,3.93
6026,36432.56565656565,4.191919191919192
6027,31464.6875,4.375
6028,22164.76,3.57
6029,25097.242424242424,4.0606060606060606
6030,25472.79120879121,3.7362637362637363
6031,29473.45918367347,3.836734693877551
6032,22116.58064516129,4.225806451612903
6033,24233.53,3.72
6034,25515.526315789473,3.8105263157894735
6035,27047.59,4.04
6036,20592.71,3.35
6037,24359.375,4.03125
6038,25874.26,4.01
6039,29430.88,4.41
6040,26965.777777777777,4.040404040404041
6041,24211.36,3.25
6042,26935.16,3.75
6043,26059.31,3.77
6044,33219.04,4.05
6045,24698.12,3.8
6046,28207.29,4.07
6047,21765.47,3.85
6048,27194.29,3.72
6049,16472.8,3.65
6050,26624.42,3.77
6051,34473.21,4.29
6052,28300.878787878788,4.1313131313131315
6053,27928.36,3.64
6054,24386.99,3.66
6055,31425.030612244896,4.357142857142857
6056,28852.49,3.82
6057,23953.07,4.11
6058,34891.75,4.15
6059,24743.03,3.87
6060,21927.094736842104,3.4526315789473685
6061,28337.93,4.1
6062,23816.489361702126,3.7127659574468086
6063,26674.27,3.77
6064,23817.53,3.95
6065,25559.696629213482,4.348314606741573
6066,19235.45,4.02
6067,25960.51,3.75
6068,24825.04,3.44
6069,26283.78,3.73
6070,26957.510416666668,4.166666666666667
6071,25363.59574468085,3.8297872340425534
6072,28157.59595959596,3.6262626262626263
6073,20024.74,3.69
6074,25894.18,4.14
6075,27566.050505050505,4.0
6076,27011.89,4.14
6077,28073.244897959183,4.244897959183674
6078,24189.74,3.9
6079,22807.79,4.03
6080,22760.38,3.85
6081,33817.78888888889,3.8777777777777778
6082,22697.97,3.27
6083,28129.54,4.3
6084,26117.85,4.23
6085,24453.747474747473,2.888888888888889
6086,26989.16,3.57
6087,25610.91,3.72
6088,22495.1,3.12
6089,25143.384615384617,4.564102564102564
6090,21554.64,3.64
6091,28302.48,3.97
6092,29223.69,4.28
6093,22967.052631578947,3.8105263157894735
6094,19790.29292929293,3.909090909090909
6095,24322.395833333332,3.8020833333333335
6096,20921.42,2.95
6097,22078.775510204083,3.5816326530612246
6098,31889.09,3.89
6099,35102.47,3.79
6100,32966.49,4.16
6101,27465.91,3.66
6102,28997.845360824744,3.979381443298969
6103,37146.232323232325,3.676767676767677
6104,18228.71,3.33
6105,20185.02,3.46
6106,25476.39,4.1
6107,23073.37,3.39
6108,28771.62626262626,4.242424242424242
6109,21818.4,3.75
6110,31073.375,4.041666666666667
6111,30962.3,4.19
6112,28654.9797979798,4.01010101010101
6113,25758.95,3.57
6114,20096.83,3.26
6115,35166.06,3.49
6116,24680.1,3.68
6117,27462.928571428572,3.7857142857142856
6118,30464.81,4.4
6119,27896.050505050505,3.9797979797979797
6120,28026.64,3.94
6121,21748.38,3.67
6122,24001.47,3.89
6123,24184.51,3.92
6124,25568.520408163266,3.7346938775510203
6125,21468.575757575756,3.98989898989899
6126,25223.22,4.09
6127,34016.86734693877,3.7244897959183674
6128,25102.39,3.84
6129,28160.05,4.34
6130,23611.39,3.71
6131,28112.92,4.21
6132,19042.28,3.61
6133,26953.52,4.14
6134,25933.44,3.81
6135,28119.57,4.12
6136,29947.43,3.54
6137,22604.83,3.33
6138,17863.66,3.87
6139,29750.63,3.93
6140,29613.38,4.16
6141,34449.44329896907,4.515463917525773
6142,23879.483516483517,4.010989010989011
6143,28363.75,3.77
6144,19008.58,3.91
6145,37078.762886597935,4.298969072164948
6146,18418.96,3.57
6147,30693.88888888889,4.0
6148,24778.85,3.82
6149,28378.457446808512,4.223404255319149
6150,23189.57,3.76
6151,29419.61,3.97
6152,26526.4,3.94
6153,21899.83,3.95
6154,20719.42,3.77
6155,30595.19,3.66
6156,22079.87,4.08
6157,20180.448979591838,3.816326530612245
6158,24465.03,4.04
6159,28849.565656565657,4.121212121212121
6160,19276.646341463416,3.9634146341463414
6161,27570.79,3.57
6162,27965.68,3.94
6163,27114.31,3.89
6164,23695.18,3.99
6165,19549.91,3.57
6166,30583.63,4.13
6167,26810.63,3.57
6168,23024.03,3.74
6169,27149.54,3.7
6170,27061.545454545456,3.414141414141414
6171,27168.13,3.9
6172,28356.69,4.03
6173,23873.92,3.74
6174,23319.89,4.06
6175,28378.97,3.9
6176,34140.49,3.91
6177,18782.45,3.6
6178,31012.18,3.86
6179,27544.15,4.02
6180,25552.99,3.66
6181,20601.55,3.6
6182,19968.83,3.49
6183,28417.82,3.89
6184,25836.95,3.63
6185,28338.08,4.12
6186,28504.67,4.09
6187,32330.22,4.34
6188,20677.02,3.52
6189,29232.01,4.11
6190,25442.61,3.87
6191,12965.15,3.22
6192,23911.62,3.8
6193,26029.724489795917,4.295918367346939
6194,20528.0,3.72
6195,22618.43,3.74
6196,25553.32,3.62
6197,28471.88,3.91
6198,27985.151515151516,3.3737373737373737
6199,19537.89,3.62
6200,23208.32,3.24
6201,26373.56,3.46
6202,25296.244897959183,3.8469387755102042
6203,26182.59,4.46
6204,29857.61,3.9
6205,31899.8,4.16
6206,29606.561224489797,3.306122448979592
6207,22706.47474747475,3.4646464646464645
6208,28460.41,4.28
6209,33503.767676767675,3.7474747474747474
6210,28309.02,4.16
6211,24176.46,3.7
6212,23420.57,3.84
6213,25773.66,3.46
6214,33413.476744186046,4.27906976744186
6215,26863.42,3.26
6216,19362.282828282827,2.8484848484848486
6217,33062.56565656565,3.898989898989899
6218,30670.62,4.24
6219,25156.537634408603,4.064516129032258
6220,25420.54081632653,3.9285714285714284
6221,30846.45,3.68
6222,26865.252525252527,3.9292929292929295
6223,27788.81,3.52
6224,40441.59722222222,4.486111111111111
6225,28767.454545454544,3.4545454545454546
6226,30003.867346938776,4.020408163265306
6227,26479.73,4.28
6228,33702.15,4.56
6229,29371.96,3.83
6230,27668.177083333332,3.6875
6231,23702.747474747473,3.7676767676767677
6232,25920.58762886598,3.804123711340206
6233,26717.41,3.8
6234,24974.52,3.55
6235,25990.56,3.73
6236,24087.86,4.15
6237,24349.42,3.91
6238,26103.63,4.24
6239,26499.82,3.78
6240,27928.785714285714,4.142857142857143
6241,19371.141414141413,3.8686868686868685
6242,19688.59,4.07
6243,27507.17,3.78
6244,23156.42,4.0
6245,24581.50505050505,3.6464646464646466
6246,32099.91,4.32
6247,39494.26666666667,4.277777777777778
6248,27614.01,3.55
6249,24849.51,3.93
6250,28688.28888888889,3.511111111111111
6251,23782.979591836734,3.9285714285714284
6252,25707.16,4.05
6253,33458.93827160494,3.3333333333333335
6254,22356.99,3.89
6255,12886.19,3.45
6256,21997.78,3.94
6257,24786.88888888889,4.252525252525253
6258,29725.42,3.65
6259,27316.6,3.75
6260,28053.76,4.23
6261,22638.93,3.79
6262,30746.47,4.17
6263,24445.09,3.55
6264,32528.3,3.99
6265,27240.16,3.86
6266,31200.36,3.74
6267,22380.56,3.83
6268,35725.13,3.97
6269,22751.44,4.05
6270,31032.29,3.99
6271,30932.646464646463,3.696969696969697
6272,27543.63,3.75
6273,21745.13,3.87
6274,18107.575757575756,4.292929292929293
6275,28385.360824742267,3.8762886597938144
6276,27997.57,3.95
6277,26331.37,3.96
6278,26178.88,3.85
6279,29379.05,3.92
6280,29623.63,3.79
6281,26540.86,4.09
6282,19855.97,3.42
6283,22490.91919191919,3.494949494949495
6284,25476.69,3.96
6285,19667.57,3.86
6286,34831.62,3.58
6287,21110.755102040817,4.275510204081633
6288,19769.46,3.79
6289,37448.0918367347,3.9489795918367347
6290,32346.96907216495,4.11340206185567
6291,21071.41,4.14
6292,29262.39,3.76
6293,21270.62,3.63
6294,26627.44,3.86
6295,25276.09,4.07
6296,24691.01,4.1
6297,27019.15,3.96
6298,26190.56,4.5
6299,15624.444444444445,3.3434343434343434
6300,20383.44,3.0
6301,30715.08,3.94
6302,24216.46,3.57
6303,38101.93,3.89
6304,17954.89,3.67
6305,32032.0,3.87
6306,23759.49,3.53
6307,20149.9,3.84
6308,28083.050505050505,3.9696969696969697
6309,31039.03,4.34
6310,26000.28,4.05
6311,27061.8,3.91
6312,30969.113402061856,4.0
6313,25709.54,3.86
6314,28689.08,3.76
6315,28253.39175257732,3.6391752577319587
6316,24690.47311827957,3.795698924731183
6317,22552.2,4.21
6318,19720.28,3.66
6319,25801.08,3.66
6320,21500.636363636364,3.797979797979798
6321,23515.91,3.65
6322,17293.06,3.39
6323,20151.96,3.74
6324,21940.49494949495,3.3434343434343434
6325,24913.36,4.19
6326,20894.54,3.94
6327,17251.92,3.92
6328,21023.80808080808,3.505050505050505
6329,18681.8,3.48
6330,21467.51,3.64
6331,28608.52,3.76
6332,26171.77,4.01
6333,23160.13,3.94
6334,16982.23,3.77
6335,26285.1,3.71
6336,15829.3,3.91
6337,26496.646464646463,4.040404040404041
6338,27108.74,4.33
6339,27470.51,3.77
6340,28287.67,4.04
6341,27179.81052631579,4.063157894736842
6342,21520.45,3.99
6343,30185.050505050505,3.919191919191919
6344,26757.44,3.94
6345,29453.71,4.07
6346,27858.242424242424,3.9797979797979797
6347,26120.75,4.13
6348,22159.0,3.9
6349,29358.37,3.96
6350,24718.82,4.04
6351,23171.95918367347,3.438775510204082
6352,29071.94,3.98
6353,26645.24,3.59
6354,23142.326530612245,4.020408163265306
6355,24629.383838383837,3.919191919191919
6356,30544.27,4.37
6357,25798.92,4.1
6358,24109.24,3.46
6359,30776.383838383837,3.909090909090909
6360,24679.75,3.72
6361,25120.64,4.77
6362,31026.656565656565,4.191919191919192
6363,24307.467391304348,3.9130434782608696
6364,22648.323232323233,3.5656565656565657
6365,38096.444444444445,4.02020202020202
6366,20827.89,3.97
6367,34925.811594202896,3.6666666666666665
6368,24664.66,3.8
6369,21386.46,3.98
6370,37654.63,3.92
6371,24691.9,3.73
6372,27878.08,3.85
6373,29293.12,4.22
6374,25414.63,3.95
6375,27247.64,3.74
6376,30227.0,4.1
6377,25491.53,4.19
6378,29670.381443298967,3.9896907216494846
6379,29605.42105263158,3.6736842105263157
6380,26384.96,3.86
6381,25363.25,3.82
6382,21025.85,3.73
6383,19825.88,3.82
6384,24776.917525773195,4.247422680412371
6385,21422.69,4.09
6386,29585.01,4.01
6387,27726.2,4.03
6388,28586.1,3.63
6389,15276.31,3.71
6390,23011.2,3.67
6391,23057.95918367347,3.479591836734694
6392,29898.05,4.42
6393,23378.505376344085,3.6451612903225805
6394,20978.94,2.85
6395,25300.81,4.07
6396,27154.55,3.77
6397,24798.18,3.52
6398,30622.27659574468,3.9574468085106385
6399,22564.86,3.35
6400,23311.3125,4.520833333333333
6401,20287.060606060608,4.0
6402,19595.86,3.23
6403,33414.347368421055,4.168421052631579
6404,27114.07,4.02
6405,27391.76,3.98
6406,19008.54,3.88
6407,24392.19,3.99
6408,30054.515151515152,3.909090909090909
6409,28026.37,4.01
6410,24632.445652173912,3.3260869565217392
6411,20579.69,4.32
6412,37200.22,3.9
6413,19519.45,4.01
6414,21084.408163265307,4.122448979591836
6415,36494.25,3.91
6416,33864.08163265306,4.030612244897959
6417,19106.4,3.47
6418,28641.5,4.1
6419,28033.68,4.1
6420,27585.26530612245,3.86734693877551
6421,35439.71717171717,3.404040404040404
6422,26031.84,3.68
6423,34049.22,4.25
6424,34253.23,4.06
6425,25197.54,4.09
6426,27470.443298969072,4.051546391752577
6427,22798.59,3.52
6428,30291.18,4.37
6429,29696.444444444445,4.1313131313131315
6430,31443.12,3.95
6431,27879.94,3.97
6432,28297.989898989897,3.04040404040404
6433,35753.72,3.81
6434,22093.444444444445,3.7474747474747474
6435,28926.565656565657,4.414141414141414
6436,22082.75,3.77
6437,25723.7311827957,4.043010752688172
6438,23295.77,4.28
6439,20830.82,3.36
6440,20916.99,3.53
6441,31434.21794871795,3.8461538461538463
6442,29561.04,4.12
6443,22475.6,3.79
6444,27089.656565656565,4.393939393939394
6445,22003.02,4.22
6446,26714.07,3.87
6447,22888.41,3.64
6448,28158.29,3.98
6449,30134.545454545456,3.7954545454545454
6450,25546.01,3.35
6451,22227.16,3.86
6452,33414.247191011236,4.146067415730337
6453,25623.0,3.686868686868687
6454,16070.21,3.39
6455,32883.78,4.06
6456,32224.67,3.64
6457,16116.92,4.45
6458,19466.45,3.57
6459,27620.0,4.21
6460,23481.19,3.6
6461,28761.96,3.85
6462,36210.98,4.39
6463,26661.483333333334,3.933333333333333
6464,35396.08163265306,3.7244897959183674
6465,26577.63,3.68
6466,30610.323232323233,3.8282828282828283
6467,26322.816326530614,3.836734693877551
6468,28577.93023255814,4.186046511627907
6469,25434.171717171717,3.8282828282828283
6470,33770.02,3.64
6471,25265.63,3.88
6472,21142.31,3.69
6473,25985.49,3.48
6474,18290.31,2.97
6475,20474.76,3.54
6476,30953.81818181818,3.7474747474747474
6477,28343.9,3.55
6478,35973.83,3.69
6479,22905.05,3.39
6480,26865.77,4.37
6481,23026.27,4.04
6482,29377.55681818182,3.784090909090909
6483,34582.26,4.22
6484,20979.49,3.98
6485,23093.6,3.7
6486,28541.79,3.72
6487,18119.467391304348,4.0978260869565215
6488,21406.55,3.59
6489,33587.25,4.17
6490,28423.97,3.86
6491,19386.696969696968,4.151515151515151
6492,25815.38,4.14
6493,35276.85,3.82
6494,29187.755102040817,3.795918367346939
6495,31072.43,4.05
6496,15823.37,3.8
6497,30697.98,4.39
6498,28614.19,4.08
6499,34903.467391304344,4.043478260869565
6500,13863.72,3.32
6501,24004.11,3.88
6502,30286.92,4.1
6503,25200.878787878788,3.898989898989899
6504,28869.94,3.52
6505,18646.01,4.0
6506,25760.01020408163,3.3979591836734695
6507,29798.09,3.84
6508,27314.71,4.04
6509,24812.2,3.3
6510,23476.69,4.07
6511,36425.77419354839,4.096774193548387
6512,25389.97,3.87
6513,24486.67,4.11
6514,28700.56,4.18
6515,32012.57,4.1
6516,21714.37,3.73
6517,24783.97,3.72
6518,30426.41414141414,4.161616161616162
6519,25764.94,3.64
6520,29911.26,3.81
6521,23921.58,4.12
6522,36650.919191919194,3.808080808080808
6523,26585.89,3.99
6524,27382.76,4.14
6525,31436.89,3.82
6526,28508.47474747475,3.919191919191919
6527,27245.94,4.6
6528,21789.428571428572,3.7857142857142856
6529,27150.0,3.49
6530,18736.59,3.51
6531,27077.25,3.94
6532,20993.25,3.4
6533,24389.34,3.63
6534,20767.72,3.72
6535,22215.87,3.78
6536,26664.22,3.79
6537,32555.39175257732,4.134020618556701
6538,30885.44,3.83
6539,19948.1,3.8
6540,26835.45,4.04
6541,30601.52,4.0
6542,31834.050505050505,3.8181818181818183
6543,30938.015873015873,4.079365079365079
6544,25975.21,4.08
6545,28073.44,3.97
6546,15145.91,3.14
6547,23718.20202020202,4.141414141414141
6548,27889.406593406595,3.978021978021978
6549,27789.58,3.89
6550,26067.86,3.83
6551,20991.09,3.88
6552,18902.84,3.23
6553,25210.13,3.68
6554,25524.35,3.84
6555,26704.77,3.76
6556,28474.25,4.0
6557,34754.48,4.26
6558,28238.49,3.69
6559,28306.22,3.92
6560,33188.95918367347,3.8979591836734695
6561,28890.62,4.11
6562,37349.58585858586,3.9696969696969697
6563,26107.75,3.63
6564,23086.68,4.06
6565,26352.46,3.56
6566,15273.41,3.07
6567,30009.409090909092,3.9886363636363638
6568,22843.64,4.06
6569,18830.47,3.75
6570,32113.385714285716,3.4571428571428573
6571,32141.77,4.34
6572,32690.263157894737,3.986842105263158
6573,32448.31506849315,3.6301369863013697
6574,33203.357894736844,4.157894736842105
6575,21698.46,3.88
6576,31631.739583333332,4.270833333333333
6577,23569.71,3.79
6578,25497.98,3.28
6579,13775.636363636364,3.676767676767677
6580,23579.77,4.04
6581,26633.41,3.84
6582,22334.31,4.0
6583,27343.84946236559,4.311827956989247
6584,25685.48148148148,3.1358024691358026
6585,25414.89,4.29
6586,35939.582278481015,3.9873417721518987
6587,24252.70707070707,3.585858585858586
6588,17788.84,3.97
6589,24346.9,3.51
6590,17213.21,4.75
6591,27034.05,4.05
6592,24427.1,3.77
6593,28561.53,3.9
6594,20695.98979591837,3.63265306122449
6595,32740.53,4.04
6596,31463.38,4.11
6597,32825.41,3.49
6598,29548.777777777777,3.8181818181818183
6599,27553.865979381444,3.752577319587629
6600,19073.82,3.99
6601,24856.24,3.68
6602,26796.42,4.06
6603,26156.455555555556,3.933333333333333
6604,19142.83,3.69
6605,25694.166666666668,3.6666666666666665
6606,23777.828282828283,4.313131313131313
6607,27118.02,3.49
6608,29068.76,3.5
6609,21280.928571428572,4.020408163265306
6610,20705.03,3.85
6611,25568.91,4.23
6612,23781.85,3.96
6613,25511.548387096773,4.301075268817204
6614,33627.9,4.05
6615,22934.65,3.65
6616,28497.22,4.21
6617,25474.52,4.22
6618,31392.76,3.89
6619,25942.91,3.94
6620,23244.72,3.99
6621,21794.23,3.64
6622,31908.21212121212,3.9393939393939394
6623,20795.6,3.03
6624,29104.20202020202,4.070707070707071
6625,21606.53947368421,3.6710526315789473
6626,28691.68888888889,3.966666666666667
6627,22666.8,3.98
6628,29410.2,3.5
6629,28344.63,4.04
6630,28743.865979381444,3.9690721649484537
6631,20324.03,3.66
6632,27149.02,4.11
6633,23646.76,3.48
6634,22387.909090909092,4.090909090909091
6635,30486.96,3.75
6636,14736.59595959596,3.111111111111111
6637,18551.26595744681,3.276595744680851
6638,30372.858585858587,3.878787878787879
6639,24442.571428571428,3.979591836734694
6640,27450.69,4.04
6641,30240.54,4.31
6642,26912.29,4.66
6643,28486.29292929293,4.03030303030303
6644,17151.51,3.84
6645,23103.88,4.29
6646,29536.479166666668,3.7708333333333335
6647,29549.09,4.24
6648,28590.78,4.26
6649,32495.0,3.888888888888889
6650,27280.35,4.14
6651,33893.602040816324,4.061224489795919
6652,28349.78,4.06
6653,27334.262626262625,3.505050505050505
6654,29484.88,4.26
6655,33777.62105263158,4.157894736842105
6656,33812.03,4.32
6657,36093.93939393939,4.0606060606060606
6658,26291.45,3.3
6659,26110.36,4.45
6660,25937.8,3.78
6661,26457.74,3.67
6662,31939.03,4.12
6663,32110.3,4.177777777777778
6664,28150.86,3.8
6665,16266.83,3.73
6666,35052.78,4.14
6667,23263.31,4.05
6668,30418.98,3.91
6669,29561.47,3.74
6670,25078.99,3.69
6671,27851.11,3.78
6672,27508.56,4.02
6673,29648.98,4.12
6674,23052.49494949495,3.474747474747475
6675,18141.61,3.48
6676,31298.402173913044,3.467391304347826
6677,24042.18947368421,3.610526315789474
6678,33134.68,4.3
6679,26202.23,3.42
6680,30725.4375,3.4583333333333335
6681,25965.45,4.17
6682,20939.57,3.84
6683,27158.07,3.7
6684,25823.57,3.72
6685,26864.78,4.1
6686,26307.79,3.99
6687,23286.65306122449,3.836734693877551
6688,20436.79,3.61
6689,24080.76767676768,4.03030303030303
6690,23250.38,3.64
6691,31560.3,3.7
6692,19470.64,3.69
6693,27792.2,3.85
6694,28335.35,3.78
6695,22675.31,3.65
6696,20667.52,3.69
6697,26267.98,4.21
6698,28392.44,4.19
6699,23068.05,3.42
6700,37696.74,4.1
6701,20011.29,3.71
6702,26955.68,4.25
6703,28936.84946236559,4.118279569892473
6704,23025.360824742267,4.257731958762887
6705,32122.01,4.01
6706,21406.82,3.62
6707,18339.53,3.66
6708,29785.83,4.16
6709,28078.22,4.26
6710,27439.35714285714,4.255102040816326
6711,33294.52525252525,4.161616161616162
6712,23922.46875,3.7395833333333335
6713,27662.74,4.05
6714,21127.173469387755,4.142857142857143
6715,18843.38,3.6
6716,23485.26,3.71
6717,31501.78350515464,4.309278350515464
6718,33194.01315789474,3.3421052631578947
6719,23420.09,3.89
6720,26693.303030303032,4.474747474747475
6721,22066.79,3.53
6722,30815.54,4.17
6723,16200.888888888889,3.311111111111111
6724,27190.33,4.29
6725,22685.26,3.53
6726,11441.25,3.32
6727,23022.46,3.72
6728,22044.91,3.61
6729,18600.22,3.97
6730,27824.50588235294,3.8705882352941177
6731,25186.23,4.25
6732,31446.75,4.07
6733,21812.67,3.46
6734,27144.41,3.86
6735,28826.060606060608,3.9696969696969697
6736,28963.91,4.16
6737,22695.44,3.25
6738,25282.09,3.97
6739,30658.52,4.24
