book_id,id,work_id,original_publication_year,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
121715,8859.0,1629232.0,1949.0,4.41,9835.0,10668.0,588.0,51.0,152.0,1144.0,3322.0,5999.0
121732,2957.0,877675.0,1955.0,4.14,33698.0,35986.0,1156.0,612.0,1261.0,6142.0,12367.0,15604.0
121749,347.0,3348636.0,1951.0,3.96,250221.0,273069.0,4737.0,2399.0,12145.0,68026.0,101461.0,89038.0
121792,8978.0,1429035.0,1991.0,4.71,11503.0,12946.0,206.0,12.0,40.0,570.0,2428.0,9896.0
121809,9137.0,117259.0,1989.0,4.01,13112.0,13340.0,679.0,411.0,574.0,2693.0,4514.0,5148.0
121927,3832.0,7313984.0,2006.0,3.81,36848.0,39211.0,806.0,1596.0,3750.0,9051.0,10973.0,13841.0
122125,3922.0,1268257.0,2000.0,4.13,27968.0,28188.0,584.0,360.0,1260.0,5582.0,8101.0,12885.0
122211,7965.0,939528.0,1989.0,4.21,11309.0,11582.0,164.0,73.0,346.0,2091.0,3693.0,5379.0
122212,8779.0,806956.0,1992.0,3.94,11315.0,12299.0,403.0,185.0,671.0,2996.0,4281.0,4166.0
122574,8789.0,118014.0,2006.0,3.86,10292.0,10543.0,686.0,192.0,576.0,2713.0,4126.0,2936.0
122649,7838.0,1897835.0,1893.0,3.9,13408.0,14946.0,607.0,87.0,594.0,3991.0,6370.0,3904.0
122756,9357.0,1207057.0,1974.0,3.39,12817.0,13445.0,1556.0,920.0,1776.0,4368.0,3894.0,2487.0
122781,9100.0,806366.0,1979.0,4.02,9218.0,9558.0,544.0,150.0,433.0,1974.0,3474.0,3527.0
122967,3398.0,724467.0,1843.0,4.1,25306.0,32798.0,933.0,728.0,1397.0,6720.0,9011.0,14942.0
123063,6852.0,118483.0,2000.0,3.72,11360.0,15351.0,1905.0,454.0,1239.0,3947.0,6173.0,3538.0
123106,3919.0,2019821.0,2007.0,3.83,29573.0,30650.0,2727.0,534.0,2228.0,8166.0,10852.0,8870.0
123170,6495.0,1206723.0,1945.0,4.11,15923.0,16068.0,199.0,239.0,532.0,3219.0,5306.0,6772.0
123543,3709.0,2517460.0,2003.0,3.86,23352.0,24627.0,464.0,547.0,1340.0,6190.0,9529.0,7021.0
123598,4127.0,1454722.0,1999.0,3.85,27472.0,29549.0,559.0,357.0,1721.0,8237.0,10920.0,8314.0
123632,7151.0,1715933.0,1964.0,4.18,12463.0,13625.0,426.0,146.0,453.0,2237.0,4787.0,6002.0
123845,7231.0,1472936.0,1844.0,4.14,14484.0,14717.0,282.0,154.0,542.0,2653.0,5092.0,6276.0
123933,5785.0,8826974.0,1944.0,4.13,16533.0,18378.0,674.0,253.0,663.0,3148.0,6725.0,7589.0
124272,7836.0,121908.0,1901.0,3.81,12812.0,13643.0,456.0,479.0,1013.0,3277.0,4768.0,4106.0
124509,3892.0,2607049.0,1992.0,3.73,25868.0,31843.0,1764.0,956.0,2633.0,8240.0,12347.0,7667.0
124524,4890.0,119915.0,1976.0,4.23,20191.0,20697.0,244.0,254.0,528.0,3428.0,6484.0,10003.0
124918,2973.0,120317.0,1968.0,3.92,30040.0,31152.0,324.0,356.0,1559.0,7920.0,11612.0,9705.0
125190,4832.0,231599.0,1930.0,3.98,21716.0,23051.0,712.0,642.0,1298.0,4729.0,7511.0,8871.0
125404,1373.0,824446.0,1980.0,3.89,77046.0,82416.0,1786.0,1461.0,4629.0,21436.0,28771.0,26119.0
125423,6395.0,542368.0,1990.0,4.07,17016.0,17149.0,267.0,337.0,783.0,3621.0,4998.0,7410.0
125502,8479.0,1309881.0,2002.0,4.02,9974.0,11472.0,988.0,232.0,628.0,2037.0,4307.0,4268.0
125507,627.0,120878.0,1989.0,4.29,141945.0,144093.0,2618.0,1449.0,4217.0,21301.0,40806.0,76320.0
125540,8956.0,3228379.0,1994.0,3.87,11534.0,12433.0,375.0,284.0,1058.0,3275.0,3194.0,4622.0
125542,8953.0,120907.0,1992.0,3.64,11685.0,12845.0,460.0,374.0,1515.0,4185.0,3063.0,3708.0
125553,5733.0,448935.0,1992.0,3.82,19171.0,20647.0,978.0,451.0,1763.0,5906.0,5438.0,7089.0
125564,6532.0,3138654.0,1993.0,3.8,16646.0,17991.0,802.0,508.0,1592.0,5044.0,4737.0,6110.0
125662,7306.0,121027.0,1992.0,3.72,15540.0,16764.0,579.0,396.0,1672.0,5277.0,4235.0,5184.0
125925,4901.0,121282.0,2004.0,4.12,27521.0,30313.0,819.0,136.0,863.0,5965.0,11564.0,11785.0
125926,5316.0,2492799.0,2004.0,4.07,26456.0,29560.0,1130.0,185.0,946.0,6197.0,11466.0,10766.0
125955,4280.0,1299706.0,2004.0,4.3,23201.0,23972.0,597.0,206.0,621.0,3287.0,7425.0,12433.0
125956,4199.0,1614882.0,2003.0,4.21,23496.0,25018.0,1530.0,369.0,911.0,3735.0,8060.0,11943.0
125958,9449.0,121314.0,2006.0,3.8,10590.0,10901.0,637.0,272.0,919.0,2845.0,3593.0,3272.0
125959,9310.0,681577.0,2006.0,4.04,10594.0,10881.0,373.0,117.0,562.0,2196.0,3873.0,4133.0
125963,3843.0,2564512.0,2003.0,4.08,24907.0,26938.0,1618.0,512.0,1268.0,4975.0,9064.0,11119.0
126061,8047.0,452382.0,1968.0,3.87,11415.0,12997.0,637.0,278.0,769.0,3208.0,4823.0,3919.0
126066,8217.0,121421.0,1997.0,4.0,9882.0,10477.0,277.0,262.0,617.0,2165.0,3211.0,4222.0
126151,7827.0,121500.0,1986.0,4.15,11633.0,12195.0,645.0,159.0,413.0,2015.0,4420.0,5188.0
126185,9288.0,3181772.0,2001.0,3.56,11424.0,13604.0,1652.0,445.0,1407.0,4566.0,4497.0,2689.0
126232,866.0,2318370.0,1974.0,3.96,102574.0,106201.0,2205.0,1836.0,5893.0,24737.0,35730.0,38005.0
126381,3186.0,1057017.0,2003.0,4.11,29416.0,34222.0,3265.0,226.0,869.0,5742.0,15295.0,12090.0
126507,3280.0,1805500.0,2003.0,4.15,29745.0,34476.0,1122.0,107.0,503.0,5871.0,15465.0,12530.0
126583,8923.0,2555382.0,1933.0,3.83,10663.0,11420.0,603.0,279.0,802.0,2811.0,4251.0,3277.0
126609,3676.0,2437051.0,1900.0,3.72,27401.0,30478.0,1149.0,945.0,2595.0,8311.0,10678.0,7949.0
126807,4838.0,122117.0,2007.0,3.62,22067.0,23773.0,3551.0,783.0,2346.0,6910.0,8931.0,4803.0
127249,9199.0,72567.0,2005.0,3.84,10809.0,12179.0,622.0,185.0,687.0,3291.0,4725.0,3291.0
127451,6986.0,2052615.0,1995.0,4.12,14197.0,14383.0,574.0,304.0,681.0,2795.0,3784.0,6819.0
127455,746.0,2116675.0,2006.0,4.3,118751.0,138021.0,9655.0,2360.0,4377.0,14772.0,44719.0,71793.0
127459,2577.0,3072872.0,2007.0,3.97,54602.0,57128.0,3573.0,1279.0,3746.0,11932.0,18530.0,21641.0
127515,6229.0,864848.0,1955.0,3.88,14700.0,15809.0,559.0,251.0,962.0,4123.0,5573.0,4900.0
127567,9481.0,1104950.0,1994.0,3.94,12938.0,14529.0,197.0,117.0,816.0,3767.0,4925.0,4904.0
127584,4070.0,2000164.0,1971.0,4.09,31971.0,34688.0,604.0,127.0,987.0,7335.0,13438.0,12801.0
127586,3834.0,2886933.0,1978.0,4.17,33172.0,35821.0,655.0,174.0,1022.0,6685.0,12640.0,15300.0
127712,8126.0,3870.0,1993.0,4.26,10318.0,12092.0,589.0,133.0,265.0,1463.0,4666.0,5565.0
127823,2164.0,6627894.0,2005.0,4.22,48446.0,52595.0,1804.0,462.0,1389.0,8564.0,18008.0,24172.0
127970,9960.0,1066433.0,2001.0,3.9,9380.0,11151.0,1849.0,118.0,498.0,2739.0,4816.0,2980.0
128029,67.0,3271379.0,2007.0,4.34,818742.0,866065.0,43645.0,6509.0,18015.0,99030.0,295817.0,446694.0
128048,9702.0,871691.0,1955.0,4.11,11933.0,12308.0,789.0,263.0,504.0,2218.0,3970.0,5353.0
128066,2482.0,815447.0,1946.0,4.24,43578.0,46509.0,824.0,844.0,1252.0,6179.0,15780.0,22454.0
128092,5260.0,1948820.0,1968.0,3.58,21278.0,22807.0,1156.0,867.0,2438.0,7087.0,7474.0,4941.0
128711,6625.0,563704.0,2002.0,3.65,7308.0,14576.0,1240.0,572.0,1272.0,4000.0,5607.0,3125.0
128752,4630.0,1389389.0,2003.0,3.95,26419.0,28777.0,767.0,265.0,973.0,7194.0,11713.0,8632.0
128754,5639.0,1034103.0,2000.0,3.93,21646.0,24718.0,804.0,135.0,865.0,6562.0,10221.0,6935.0
128755,7296.0,2747783.0,2005.0,3.86,17850.0,20093.0,894.0,244.0,1051.0,5451.0,7795.0,5552.0
128756,4452.0,1048701.0,1999.0,3.96,27715.0,31213.0,1159.0,176.0,962.0,7765.0,13468.0,8842.0
128757,5829.0,2288500.0,2007.0,3.92,19942.0,22361.0,1083.0,161.0,863.0,5748.0,9323.0,6266.0
128759,2970.0,1080365.0,2001.0,4.04,35970.0,39167.0,869.0,310.0,1057.0,8588.0,15979.0,13233.0
128940,8475.0,919911.0,1995.0,3.78,13732.0,14297.0,1919.0,158.0,782.0,4367.0,5798.0,3192.0
129117,4858.0,2896642.0,2007.0,3.88,23788.0,27806.0,3326.0,605.0,1611.0,6457.0,11021.0,8112.0
129237,9988.0,1383130.0,1971.0,3.91,8472.0,9108.0,168.0,234.0,607.0,2001.0,3171.0,3095.0
129327,9298.0,124552.0,1941.0,4.2,10153.0,11366.0,436.0,75.0,318.0,1817.0,4227.0,4929.0
129510,7568.0,2585973.0,2007.0,3.93,15449.0,17512.0,880.0,69.0,636.0,4407.0,7763.0,4637.0
129523,7911.0,545467.0,2004.0,4.32,17321.0,19525.0,559.0,44.0,215.0,2617.0,7164.0,9485.0
129565,8513.0,124787.0,1992.0,4.31,10914.0,11271.0,614.0,95.0,263.0,1528.0,3508.0,5877.0
129603,1865.0,874208.0,1984.0,4.14,44445.0,48122.0,1252.0,1311.0,2112.0,7972.0,13689.0,23038.0
129616,6941.0,124838.0,1988.0,4.33,20049.0,20929.0,753.0,120.0,464.0,2671.0,6877.0,10797.0
129617,6836.0,1391556.0,1993.0,4.3,18498.0,19549.0,684.0,161.0,593.0,2714.0,5867.0,10214.0
129618,9132.0,726849.0,1994.0,4.12,14256.0,15950.0,527.0,132.0,636.0,2941.0,5681.0,6560.0
129619,3710.0,1601384.0,1989.0,4.25,34308.0,36064.0,1420.0,486.0,1153.0,5288.0,11131.0,18006.0
129620,7624.0,3083686.0,1987.0,4.21,18197.0,19618.0,733.0,219.0,599.0,3046.0,6650.0,9104.0
129621,6023.0,1395013.0,1989.0,4.33,19921.0,21414.0,657.0,105.0,458.0,2879.0,6739.0,11233.0
129645,3034.0,912164.0,2000.0,3.38,30415.0,32265.0,1043.0,1356.0,4451.0,12253.0,8856.0,5349.0
129650,2459.0,2897158.0,1961.0,4.33,34055.0,35315.0,434.0,631.0,902.0,4422.0,9757.0,19603.0
129798,8686.0,954927.0,1895.0,3.57,5719.0,11971.0,1148.0,236.0,1170.0,4269.0,4170.0,2126.0
129947,6588.0,1414582.0,1969.0,4.09,13513.0,15469.0,1124.0,93.0,492.0,3020.0,6247.0,5617.0
129984,8656.0,855961.0,1998.0,3.64,11526.0,13645.0,1301.0,292.0,1276.0,4315.0,4936.0,2826.0
130119,8011.0,300449.0,1748.0,3.9,11646.0,13144.0,286.0,263.0,809.0,3193.0,4551.0,4328.0
130260,9832.0,925576.0,1999.0,3.88,9726.0,12143.0,1204.0,250.0,688.0,2830.0,4934.0,3441.0
130440,1561.0,3288400.0,1957.0,4.03,59973.0,66174.0,2162.0,1257.0,3530.0,12593.0,23103.0,25691.0
130580,1493.0,2686896.0,1956.0,4.06,69815.0,72061.0,1646.0,1289.0,3193.0,14512.0,23807.0,29260.0
130916,7052.0,126092.0,1999.0,3.78,13969.0,14327.0,663.0,196.0,840.0,4437.0,5283.0,3571.0
131123,1225.0,1165972.0,2000.0,3.97,99311.0,103396.0,2680.0,1005.0,4992.0,25048.0,37595.0,34756.0
131304,6567.0,1608124.0,2004.0,4.14,12488.0,13015.0,282.0,230.0,541.0,2237.0,4203.0,5804.0
131359,1741.0,3038762.0,1937.0,4.06,64949.0,73537.0,2219.0,289.0,1871.0,15836.0,30392.0,25149.0
131830,8823.0,1069520.0,1994.0,4.32,9867.0,10692.0,308.0,105.0,238.0,1385.0,3389.0,5575.0
132152,9134.0,127292.0,1904.0,4.39,5953.0,9335.0,219.0,104.0,234.0,1143.0,2249.0,5605.0
132314,9114.0,56399597.0,1849.0,4.48,3427.0,11869.0,556.0,47.0,146.0,1030.0,3493.0,7153.0
132336,2150.0,2361096.0,1991.0,4.0,50113.0,53652.0,927.0,217.0,1341.0,12822.0,23041.0,16231.0
132391,8210.0,245197.0,1836.0,4.02,14361.0,16587.0,698.0,249.0,839.0,3711.0,5391.0,6397.0
132609,8774.0,783733.0,1980.0,4.05,13105.0,13753.0,329.0,235.0,818.0,3066.0,3603.0,6031.0
132626,7622.0,127755.0,1887.0,4.14,11893.0,11940.0,172.0,168.0,437.0,2130.0,4067.0,5138.0
132688,7860.0,758985.0,1989.0,4.31,11500.0,11656.0,102.0,185.0,288.0,1512.0,3447.0,6224.0
132778,5340.0,1097463.0,1997.0,4.34,24839.0,28673.0,877.0,63.0,317.0,3704.0,10449.0,14140.0
132900,5449.0,128025.0,2002.0,3.92,13035.0,16427.0,2342.0,228.0,937.0,3901.0,6277.0,5084.0
133017,8612.0,128139.0,1988.0,4.1,12881.0,12992.0,248.0,160.0,420.0,2446.0,4840.0,5126.0
133241,7167.0,3734.0,1993.0,4.25,19061.0,20493.0,632.0,109.0,531.0,3261.0,6836.0,9756.0
133266,1208.0,1733095.0,1990.0,3.9,76376.0,81902.0,1039.0,671.0,3658.0,22268.0,31790.0,23515.0
133394,5678.0,1912267.0,1958.0,3.94,15460.0,18434.0,1177.0,83.0,647.0,4277.0,8698.0,4729.0
133430,3410.0,14948.0,1974.0,4.21,31235.0,32598.0,655.0,221.0,772.0,5451.0,11560.0,14594.0
133445,5257.0,1007843.0,1969.0,3.67,21440.0,23191.0,1267.0,482.0,1983.0,7260.0,8470.0,4996.0
133486,5138.0,2453716.0,1967.0,4.25,17709.0,19586.0,1007.0,250.0,380.0,2632.0,7300.0,9024.0
133488,8360.0,1094851.0,1947.0,4.03,11999.0,12254.0,309.0,105.0,492.0,2716.0,4544.0,4397.0
133518,523.0,1235619.0,1990.0,4.12,168678.0,181159.0,10666.0,2623.0,7845.0,30102.0,65204.0,75385.0
133526,2039.0,1416904.0,1948.0,4.18,58571.0,59275.0,991.0,936.0,2457.0,10539.0,16179.0,29164.0
133664,2518.0,6614430.0,2005.0,4.27,43941.0,47672.0,1321.0,142.0,781.0,6265.0,19369.0,21115.0
133729,5394.0,2166070.0,2002.0,4.06,16862.0,18607.0,1170.0,197.0,577.0,3623.0,7658.0,6552.0
133765,4554.0,128860.0,2006.0,4.04,23220.0,24794.0,938.0,419.0,1123.0,5184.0,8487.0,9581.0
133767,8465.0,577477.0,2004.0,3.96,10474.0,12340.0,387.0,434.0,903.0,2538.0,3363.0,5102.0
133906,6648.0,129000.0,1994.0,4.32,13835.0,14019.0,185.0,93.0,267.0,1901.0,4572.0,7186.0
133954,7997.0,3319458.0,1880.0,3.67,12071.0,14611.0,1068.0,353.0,1214.0,4407.0,5626.0,3011.0
134353,6258.0,2070161.0,1967.0,3.7,12756.0,13746.0,276.0,328.0,1303.0,4207.0,4243.0,3665.0
134360,5435.0,520350.0,1972.0,4.0,14769.0,14886.0,47.0,665.0,1064.0,2639.0,3735.0,6783.0
134958,9442.0,130044.0,2000.0,4.06,11163.0,11537.0,257.0,153.0,395.0,2312.0,4390.0,4287.0
135479,297.0,1621115.0,1963.0,4.18,238940.0,274153.0,8050.0,2701.0,8491.0,43680.0,102441.0,116840.0
135611,3893.0,892448.0,2007.0,3.79,25343.0,29299.0,2327.0,700.0,1626.0,8001.0,11844.0,7128.0
136081,3171.0,3888720.0,2005.0,3.84,31937.0,36156.0,1936.0,397.0,2024.0,9817.0,14773.0,9145.0
136116,997.0,750426.0,1905.0,4.06,93217.0,104012.0,5087.0,1465.0,4492.0,20565.0,37114.0,40376.0
136167,2595.0,1030360.0,1973.0,3.89,34570.0,36728.0,755.0,367.0,2028.0,9932.0,13281.0,11120.0
136251,25.0,2963218.0,2007.0,4.61,1746574.0,1847395.0,51942.0,9363.0,22245.0,113646.0,383914.0,1318227.0
136636,5564.0,294161.0,1999.0,4.09,19704.0,20863.0,591.0,146.0,607.0,4138.0,8216.0,7756.0
136637,4276.0,1369951.0,2004.0,4.12,24949.0,27528.0,977.0,149.0,738.0,4963.0,11371.0,10307.0
136638,5337.0,1847396.0,2005.0,4.16,19812.0,22023.0,713.0,81.0,437.0,3766.0,9365.0,8374.0
136640,6888.0,1415837.0,2003.0,3.88,15047.0,16127.0,491.0,192.0,903.0,4304.0,6010.0,4718.0
136641,7466.0,1125436.0,2005.0,3.78,13452.0,14590.0,588.0,212.0,894.0,4281.0,5674.0,3529.0
136642,7162.0,6909481.0,2000.0,3.97,12250.0,15065.0,563.0,125.0,649.0,3626.0,5780.0,4885.0
136782,1616.0,833565.0,2000.0,3.97,67602.0,72339.0,4333.0,1030.0,3881.0,16378.0,26045.0,25005.0
136977,9688.0,183281.0,2001.0,4.3,8344.0,9813.0,482.0,97.0,275.0,1197.0,3236.0,5008.0
137098,4732.0,982677.0,2005.0,3.74,22562.0,23201.0,1019.0,835.0,1757.0,6253.0,8021.0,6335.0
137791,136.0,1010054.0,1996.0,3.79,465676.0,470508.0,3867.0,15795.0,35314.0,120396.0,158451.0,140552.0
137792,9663.0,1358863.0,2005.0,3.6,10200.0,11369.0,522.0,238.0,1123.0,3958.0,3648.0,2402.0
137894,9203.0,132914.0,1999.0,4.11,9269.0,9297.0,91.0,123.0,465.0,1842.0,2701.0,4166.0
138069,7340.0,133087.0,2001.0,4.15,16295.0,16385.0,1749.0,278.0,713.0,2977.0,4781.0,7636.0
138070,6645.0,133088.0,2006.0,4.28,19541.0,19628.0,2069.0,461.0,673.0,2478.0,5259.0,10757.0
138134,6022.0,1701632.0,1820.0,4.24,17101.0,17881.0,191.0,225.0,581.0,2700.0,5621.0,8754.0
138202,4092.0,2975988.0,2001.0,3.94,31757.0,32540.0,1822.0,881.0,1978.0,6964.0,11000.0,11717.0
138269,2910.0,985716.0,1980.0,4.05,32048.0,36201.0,1757.0,357.0,1326.0,7352.0,14245.0,12921.0
138395,5773.0,133402.0,2007.0,4.32,18655.0,19532.0,652.0,87.0,323.0,2434.0,7020.0,9668.0
138396,3809.0,133406.0,2004.0,4.25,26082.0,29647.0,1325.0,105.0,564.0,4272.0,11550.0,13156.0
138397,5204.0,133404.0,2005.0,4.23,21488.0,22592.0,877.0,123.0,564.0,3482.0,8298.0,10125.0
138398,502.0,30474.0,2004.0,4.3,164530.0,167805.0,3397.0,3685.0,5008.0,20273.0,47455.0,91384.0
138399,8078.0,13328488.0,2005.0,4.35,12650.0,12957.0,514.0,48.0,195.0,1480.0,4622.0,6612.0
138683,7380.0,4595372.0,2004.0,4.24,11927.0,15152.0,924.0,42.0,217.0,2063.0,6581.0,6249.0
138684,8283.0,1698960.0,2006.0,4.28,11071.0,14074.0,818.0,48.0,193.0,1728.0,5947.0,6158.0
138685,4113.0,133702.0,2003.0,4.08,22863.0,27657.0,1973.0,313.0,1012.0,5029.0,11227.0,10076.0
138872,7352.0,497394.0,1981.0,4.21,13697.0,14603.0,1923.0,185.0,418.0,2108.0,5278.0,6614.0
138959,1222.0,2884160.0,1945.0,3.88,89033.0,90474.0,2012.0,1571.0,5851.0,23885.0,29647.0,29520.0
139004,9605.0,133989.0,1856.0,3.98,11864.0,11967.0,62.0,307.0,700.0,2449.0,3925.0,4586.0
139069,1734.0,900140.0,1959.0,4.36,50142.0,54026.0,3459.0,457.0,979.0,5939.0,18166.0,28485.0
139087,5478.0,918312.0,2004.0,3.7,15844.0,17760.0,1055.0,790.0,1749.0,4280.0,6190.0,4751.0
139176,9530.0,901444.0,1992.0,3.75,10925.0,13409.0,1325.0,222.0,801.0,4148.0,5113.0,3125.0
139220,4394.0,996750.0,2006.0,3.89,18583.0,20010.0,1818.0,245.0,1078.0,4899.0,8227.0,5561.0
139253,1255.0,2000351.0,1984.0,3.57,81579.0,86783.0,6923.0,4086.0,9341.0,25470.0,28936.0,18950.0
139254,5297.0,936155.0,2003.0,3.87,17318.0,19138.0,1158.0,221.0,1030.0,4906.0,7816.0,5165.0
139417,3166.0,3341459.0,2000.0,4.01,42358.0,46913.0,1604.0,1250.0,2878.0,9177.0,14421.0,19187.0
139463,853.0,3264295.0,1990.0,3.86,99831.0,104657.0,3689.0,2697.0,7804.0,25881.0,33058.0,35217.0
139569,6704.0,1523329.0,1993.0,4.27,13570.0,13969.0,760.0,197.0,411.0,1948.0,4256.0,7157.0
139855,3392.0,276686.0,1973.0,4.31,29848.0,30710.0,659.0,453.0,826.0,4007.0,8786.0,16638.0
140075,624.0,3159810.0,2007.0,4.05,162689.0,173654.0,3372.0,1127.0,5785.0,37956.0,66515.0,62271.0
140077,558.0,1808005.0,2004.0,4.13,199572.0,210205.0,5327.0,1638.0,5933.0,39853.0,78663.0,84118.0
140078,5044.0,3159799.0,2006.0,3.88,27905.0,31027.0,1186.0,190.0,1340.0,8731.0,12451.0,8315.0
140079,652.0,1174101.0,2006.0,4.02,163054.0,172955.0,3669.0,1028.0,6116.0,40058.0,66966.0,58787.0
140082,563.0,602144.0,2003.0,4.03,181323.0,197558.0,5029.0,1179.0,6594.0,44594.0,78129.0,67062.0
140091,7267.0,2047552.0,1990.0,3.66,18154.0,21752.0,1529.0,392.0,1682.0,7454.0,7606.0,4618.0
140097,5499.0,3159808.0,2007.0,3.95,26178.0,28828.0,1298.0,186.0,1199.0,7172.0,11549.0,8722.0
140131,4053.0,135094.0,1948.0,4.19,25466.0,25545.0,136.0,354.0,1126.0,5095.0,5601.0,13369.0
140225,292.0,3349054.0,1951.0,4.08,306492.0,325264.0,4620.0,2658.0,12490.0,69089.0,112121.0,128906.0
140278,5041.0,6490729.0,1957.0,3.92,23416.0,28972.0,1254.0,128.0,923.0,7844.0,12209.0,7868.0
140302,3752.0,1952109.0,1924.0,4.07,15476.0,29408.0,779.0,216.0,1003.0,6529.0,10450.0,11210.0
140345,8057.0,1507078.0,1944.0,4.14,9787.0,9971.0,191.0,131.0,393.0,1955.0,2915.0,4577.0
140524,6853.0,135427.0,1966.0,4.14,15666.0,17108.0,1251.0,133.0,422.0,3242.0,6481.0,6830.0
140671,3771.0,390334.0,1984.0,3.96,27392.0,29013.0,1250.0,762.0,1662.0,5770.0,10645.0,10174.0
140963,3585.0,467254.0,1913.0,3.84,30973.0,35489.0,2232.0,931.0,2265.0,8561.0,13588.0,10144.0
140974,1249.0,1098593.0,1998.0,3.9,74815.0,82129.0,1334.0,1130.0,5454.0,20796.0,27930.0,26819.0
141019,5351.0,135917.0,1812.0,4.18,20021.0,20343.0,194.0,307.0,925.0,3936.0,4769.0,10406.0
141077,7859.0,2266654.0,1889.0,3.9,10915.0,13242.0,718.0,220.0,818.0,3158.0,4958.0,4088.0
141372,5455.0,241811.0,1996.0,3.98,16861.0,19542.0,1190.0,281.0,880.0,4518.0,7115.0,6748.0
141526,4421.0,749231.0,1994.0,3.68,18216.0,21041.0,950.0,479.0,1850.0,6296.0,7620.0,4796.0
141565,2231.0,878268.0,2006.0,3.86,37465.0,39436.0,1266.0,1771.0,2677.0,8997.0,11758.0,14233.0
141828,6265.0,136792.0,1947.0,4.02,13580.0,18358.0,761.0,582.0,1150.0,3230.0,5835.0,7561.0
141935,9239.0,136898.0,2003.0,4.25,10561.0,10629.0,71.0,134.0,368.0,1927.0,2486.0,5714.0
142079,6858.0,137034.0,2005.0,3.9,17879.0,19471.0,898.0,113.0,646.0,5365.0,8356.0,4991.0
142080,5716.0,756454.0,1963.0,4.29,17192.0,17768.0,178.0,162.0,483.0,2510.0,5491.0,9122.0
142108,9762.0,1055295.0,2000.0,3.94,7950.0,8619.0,232.0,222.0,546.0,1929.0,2759.0,3163.0
142292,5772.0,137242.0,2006.0,3.86,14734.0,18509.0,2900.0,259.0,1378.0,4614.0,6702.0,5556.0
142395,7327.0,2944319.0,1988.0,4.2,7600.0,13959.0,1116.0,121.0,404.0,2057.0,5350.0,6027.0
142540,6277.0,2488095.0,2000.0,4.06,16751.0,18900.0,625.0,93.0,494.0,3935.0,8079.0,6299.0
142545,8541.0,301685.0,2002.0,3.94,11769.0,13676.0,450.0,99.0,476.0,3469.0,5682.0,3950.0
142900,5734.0,1075684.0,2003.0,4.02,16821.0,18212.0,1486.0,213.0,692.0,3569.0,7727.0,6011.0
143513,8760.0,1000099.0,1900.0,3.76,10688.0,12383.0,364.0,295.0,1048.0,3411.0,4181.0,3448.0
143534,1569.0,171430.0,1905.0,4.07,66537.0,70501.0,1253.0,923.0,2968.0,14163.0,24466.0,27981.0
143761,6528.0,4083744.0,2005.0,4.11,16467.0,17712.0,920.0,103.0,452.0,3636.0,6671.0,6850.0
144127,7095.0,139049.0,1998.0,3.74,14938.0,15694.0,411.0,389.0,1271.0,4295.0,5826.0,3913.0
144349,1399.0,6627890.0,2005.0,4.28,74156.0,79019.0,2395.0,629.0,1847.0,11085.0,26331.0,39127.0
144350,1504.0,6627896.0,2006.0,4.32,60959.0,66668.0,1603.0,594.0,1365.0,8641.0,21627.0,34441.0
144773,9082.0,955313.0,1996.0,3.95,10113.0,11245.0,510.0,163.0,660.0,2653.0,3894.0,3875.0
144789,7724.0,504379.0,2003.0,4.21,11900.0,12927.0,420.0,147.0,414.0,1991.0,4414.0,5961.0
144790,4681.0,289833.0,1998.0,4.1,20605.0,22466.0,966.0,420.0,895.0,3873.0,8034.0,9244.0
144791,5607.0,1271370.0,2005.0,4.08,15374.0,18406.0,856.0,437.0,919.0,3083.0,6268.0,7699.0
144792,6349.0,955290.0,1999.0,4.04,14961.0,16027.0,492.0,254.0,726.0,3221.0,5765.0,6061.0
144793,7932.0,1808566.0,2001.0,4.08,12024.0,13212.0,383.0,108.0,492.0,2578.0,5086.0,4948.0
144800,7271.0,938197.0,2007.0,3.87,11010.0,13806.0,1611.0,425.0,1051.0,2931.0,4874.0,4525.0
144974,545.0,1602074.0,1922.0,4.29,173469.0,186686.0,2714.0,2438.0,5354.0,26752.0,52991.0,99151.0
144977,3561.0,1100660.0,2005.0,3.93,23055.0,25277.0,2393.0,298.0,1446.0,5717.0,10005.0,7811.0
145397,9291.0,297491.0,1991.0,3.87,9312.0,10704.0,509.0,301.0,643.0,2640.0,3724.0,3396.0
146064,6644.0,2421914.0,2005.0,3.97,13562.0,14456.0,1449.0,200.0,623.0,3122.0,6041.0,4470.0
146274,4140.0,141162.0,2006.0,4.12,21927.0,23262.0,1993.0,206.0,721.0,3898.0,9610.0,8827.0
147074,1377.0,40008.0,2002.0,4.34,63691.0,63694.0,39.0,641.0,1359.0,8614.0,17894.0,35186.0
147243,5708.0,1244926.0,1997.0,3.85,17706.0,18850.0,2716.0,725.0,1400.0,4201.0,6249.0,6275.0
147602,5336.0,1488838.0,2000.0,4.09,15323.0,15531.0,276.0,352.0,618.0,2640.0,5569.0,6352.0
147732,1287.0,142568.0,1977.0,4.26,77206.0,77473.0,1048.0,840.0,2512.0,12582.0,21038.0,40501.0
147801,5504.0,669307.0,2004.0,4.16,19634.0,20300.0,388.0,181.0,636.0,3640.0,7120.0,8723.0
147843,5414.0,2566190.0,1998.0,4.09,24006.0,25680.0,1356.0,413.0,1120.0,4639.0,9146.0,10362.0
